ex1_opt,45c91108d938afe8-absvdi2.o,0,0,0,0,1745,1745,0x0,0x0,0x0,0x0,0x6d1,0x6d1
ex1_opt,45c91108d938afe8-absvsi2.o,0,0,0,0,1710,1710,0x0,0x0,0x0,0x0,0x6ae,0x6ae
ex1_opt,45c91108d938afe8-absvti2.o,0,0,0,0,807,807,0x0,0x0,0x0,0x0,0x327,0x327
ex1_opt,45c91108d938afe8-addvdi3.o,0,0,0,0,1846,1846,0x0,0x0,0x0,0x0,0x736,0x736
ex1_opt,45c91108d938afe8-addvsi3.o,0,0,0,0,1992,1992,0x0,0x0,0x0,0x0,0x7c8,0x7c8
ex1_opt,45c91108d938afe8-addvti3.o,0,0,0,0,807,807,0x0,0x0,0x0,0x0,0x327,0x327
ex1_opt,45c91108d938afe8-cmpdi2.o,0,0,0,0,2344,2344,0x0,0x0,0x0,0x0,0x928,0x928
ex1_opt,45c91108d938afe8-cmpti2.o,0,0,0,0,807,807,0x0,0x0,0x0,0x0,0x327,0x327
ex1_opt,45c91108d938afe8-divdc3.o,0,0,0,0,18690,18690,0x0,0x0,0x0,0x0,0x4902,0x4902
ex1_opt,45c91108d938afe8-divsc3.o,0,0,0,0,17787,17787,0x0,0x0,0x0,0x0,0x457b,0x457b
ex1_opt,45c91108d938afe8-ffsti2.o,0,0,0,0,807,807,0x0,0x0,0x0,0x0,0x327,0x327
ex1_opt,45c91108d938afe8-int_util.o,0,0,0,0,1124,1124,0x0,0x0,0x0,0x0,0x464,0x464
ex1_opt,45c91108d938afe8-muldc3.o,0,0,0,0,5353,5353,0x0,0x0,0x0,0x0,0x14e9,0x14e9
ex1_opt,45c91108d938afe8-mulsc3.o,0,0,0,0,4695,4695,0x0,0x0,0x0,0x0,0x1257,0x1257
ex1_opt,45c91108d938afe8-mulvdi3.o,0,0,0,0,3473,3473,0x0,0x0,0x0,0x0,0xd91,0xd91
ex1_opt,45c91108d938afe8-mulvsi3.o,0,0,0,0,3411,3411,0x0,0x0,0x0,0x0,0xd53,0xd53
ex1_opt,45c91108d938afe8-mulvti3.o,0,0,0,0,807,807,0x0,0x0,0x0,0x0,0x327,0x327
ex1_opt,45c91108d938afe8-negdf2.o,0,0,0,0,1646,1646,0x0,0x0,0x0,0x0,0x66e,0x66e
ex1_opt,45c91108d938afe8-negdi2.o,0,0,0,0,1245,1245,0x0,0x0,0x0,0x0,0x4dd,0x4dd
