dir,object,section,size_hex,size_dec
ex2_opt,itron-528262448061405f.itron.a156bf51bbd98ffe-cgu.0.rcgu.o,.text,0x00000000,0
ex2_opt,itron-528262448061405f.itron.a156bf51bbd98ffe-cgu.0.rcgu.o,.text._RNvCsgYTF1aGAkck_7___rustc17rust_begin_unwind,0x00000004,4
ex2_opt,itron-528262448061405f.itron.a156bf51bbd98ffe-cgu.0.rcgu.o,.ARM.exidx.text._RNvCsgYTF1aGAkck_7___rustc17rust_begin_unwind,0x00000008,8
ex2_opt,itron-528262448061405f.itron.a156bf51bbd98ffe-cgu.0.rcgu.o,.text.tecs_rust_start_r_processor1_symmetric_task1,0x000000c8,200
ex2_opt,itron-528262448061405f.itron.a156bf51bbd98ffe-cgu.0.rcgu.o,.ARM.exidx.text.tecs_rust_start_r_processor1_symmetric_task1,0x00000008,8
ex2_opt,itron-528262448061405f.itron.a156bf51bbd98ffe-cgu.0.rcgu.o,.text.tecs_rust_start_r_processor1_symmetric_task2,0x00000018,24
ex2_opt,itron-528262448061405f.itron.a156bf51bbd98ffe-cgu.0.rcgu.o,.ARM.exidx.text.tecs_rust_start_r_processor1_symmetric_task2,0x00000008,8
ex2_opt,itron-528262448061405f.itron.a156bf51bbd98ffe-cgu.0.rcgu.o,.text.tecs_rust_start_r_processor2_symmetric_task2,0x00000018,24
ex2_opt,itron-528262448061405f.itron.a156bf51bbd98ffe-cgu.0.rcgu.o,.ARM.exidx.text.tecs_rust_start_r_processor2_symmetric_task2,0x00000008,8
ex2_opt,itron-528262448061405f.itron.a156bf51bbd98ffe-cgu.0.rcgu.o,.rodata.str1.1,0x0000001c,28
ex2_opt,itron-528262448061405f.itron.a156bf51bbd98ffe-cgu.0.rcgu.o,.bss._ZN5itron13tecs_celltype10t_taskbody33RPROCESSOR1SYMMETRIC_TASKBODY1VAR17h237a449069eff965E.0,0x00000004,4
ex2_opt,itron-528262448061405f.itron.a156bf51bbd98ffe-cgu.0.rcgu.o,.bss._ZN5itron13tecs_celltype10t_taskbody33RPROCESSOR1SYMMETRIC_TASKBODY2VAR17he272aecbc2e6d5e6E.0,0x00000004,4
ex2_opt,itron-528262448061405f.itron.a156bf51bbd98ffe-cgu.0.rcgu.o,.bss._ZN5itron13tecs_celltype10t_taskbody33RPROCESSOR2SYMMETRIC_TASKBODY2VAR17h814fdcf88d915bbcE.0,0x00000004,4
ex2_opt,itron-528262448061405f.itron.a156bf51bbd98ffe-cgu.0.rcgu.o,.comment,0x00000035,53
ex2_opt,itron-528262448061405f.itron.a156bf51bbd98ffe-cgu.0.rcgu.o,.note.GNU-stack,0x00000000,0
ex2_opt,itron-528262448061405f.itron.a156bf51bbd98ffe-cgu.0.rcgu.o,.ARM.attributes,0x00000034,52
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.text,0x00000000,0
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.text._ZN4core3fmt3num50_$LT$impl$u20$core..fmt..Debug$u20$for$u20$i32$GT$3fmt17h7a0e08473eadbc5bE,0x00000020,32
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.ARM.exidx.text._ZN4core3fmt3num50_$LT$impl$u20$core..fmt..Debug$u20$for$u20$i32$GT$3fmt17h7a0e08473eadbc5bE,0x00000008,8
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.text._ZN75_$LT$core..num..nonzero..NonZero$LT$T$GT$$u20$as$u20$core..fmt..Display$GT$3fmt17h850f84802fa3eaddE,0x00000020,32
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.ARM.exidx.text._ZN75_$LT$core..num..nonzero..NonZero$LT$T$GT$$u20$as$u20$core..fmt..Display$GT$3fmt17h850f84802fa3eaddE,0x00000008,8
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.text._ZN60_$LT$itron..error..ErrorCode$u20$as$u20$core..fmt..Debug$GT$3fmt17hf3b2cd5bb64ff3e9E,0x000002c4,708
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.ARM.exidx.text._ZN60_$LT$itron..error..ErrorCode$u20$as$u20$core..fmt..Debug$GT$3fmt17hf3b2cd5bb64ff3e9E,0x00000008,8
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.text._ZN67_$LT$itron..dataqueue..DataqueueRef$u20$as$u20$core..fmt..Debug$GT$3fmt17h5b31219d7835aa6dE,0x00000058,88
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.ARM.exidx.text._ZN67_$LT$itron..dataqueue..DataqueueRef$u20$as$u20$core..fmt..Debug$GT$3fmt17h5b31219d7835aa6dE,0x00000008,8
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.text._ZN69_$LT$itron..memorypool..MemoryPoolRef$u20$as$u20$core..fmt..Debug$GT$3fmt17h802347f6fdaf37b2E,0x00000058,88
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.ARM.exidx.text._ZN69_$LT$itron..memorypool..MemoryPoolRef$u20$as$u20$core..fmt..Debug$GT$3fmt17h802347f6fdaf37b2E,0x00000008,8
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.text._ZN59_$LT$itron..mutex..MutexRef$u20$as$u20$core..fmt..Debug$GT$3fmt17h6a8d309fd5365a8bE,0x00000058,88
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.ARM.exidx.text._ZN59_$LT$itron..mutex..MutexRef$u20$as$u20$core..fmt..Debug$GT$3fmt17h6a8d309fd5365a8bE,0x00000008,8
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.text._ZN64_$LT$itron..processor..Processor$u20$as$u20$core..fmt..Debug$GT$3fmt17hc75d9d03a1c196fbE,0x00000064,100
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.ARM.exidx.text._ZN64_$LT$itron..processor..Processor$u20$as$u20$core..fmt..Debug$GT$3fmt17hc75d9d03a1c196fbE,0x00000008,8
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.text._ZN67_$LT$itron..semaphore..SemaphoreRef$u20$as$u20$core..fmt..Debug$GT$3fmt17haf2e3079afc34cfaE,0x00000058,88
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.ARM.exidx.text._ZN67_$LT$itron..semaphore..SemaphoreRef$u20$as$u20$core..fmt..Debug$GT$3fmt17haf2e3079afc34cfaE,0x00000008,8
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.text._ZN57_$LT$itron..task..TaskRef$u20$as$u20$core..fmt..Debug$GT$3fmt17h29082a565a1f7a0fE,0x00000058,88
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.ARM.exidx.text._ZN57_$LT$itron..task..TaskRef$u20$as$u20$core..fmt..Debug$GT$3fmt17h29082a565a1f7a0fE,0x00000008,8
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.text._ZN5itron4task7current17he5bb96fe6f36c460E,0x0000004c,76
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.ARM.exidx.text._ZN5itron4task7current17he5bb96fe6f36c460E,0x00000008,8
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.0,0x00000005,5
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.1,0x00000007,7
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.2,0x00000006,6
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.3,0x00000007,7
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.4,0x00000005,5
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata.cst4,0x00000004,4
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.6,0x00000005,5
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.7,0x00000006,6
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.8,0x00000006,6
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.9,0x00000007,7
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.10,0x00000007,7
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.11,0x00000006,6
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.12,0x00000007,7
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.13,0x00000005,5
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.14,0x00000007,7
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.15,0x00000006,6
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.16,0x00000007,7
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.17,0x00000007,7
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.18,0x00000005,5
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.19,0x00000005,5
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata.cst8,0x00000010,16
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.21,0x00000006,6
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.22,0x00000006,6
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.23,0x00000006,6
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.25,0x0000000a,10
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.26,0x00000001,1
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.27,0x00000010,16
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.28,0x0000000b,11
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.29,0x00000010,16
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.30,0x00000006,6
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.31,0x00000010,16
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.32,0x0000000a,10
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.33,0x00000010,16
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.34,0x0000000a,10
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.35,0x00000010,16
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.36,0x00000005,5
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.37,0x00000010,16
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.38,0x00000059,89
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.rodata..Lanon.cdcacac2f3e4733548ac1a094073207f.39,0x00000010,16
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.comment,0x00000035,53
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.note.GNU-stack,0x00000000,0
ex2_opt,itron-fbcb73bf0b635dd5.itron.68e737fdf62a80e5-cgu.0.rcgu.o,.ARM.attributes,0x00000034,52
ex2_opt,tt_call-070c5922037feb53.tt_call.1e5b3185340b9b2b-cgu.0.rcgu.o,.text,0x00000000,0
ex2_opt,tt_call-070c5922037feb53.tt_call.1e5b3185340b9b2b-cgu.0.rcgu.o,.comment,0x00000035,53
ex2_opt,tt_call-070c5922037feb53.tt_call.1e5b3185340b9b2b-cgu.0.rcgu.o,.note.GNU-stack,0x00000000,0
ex2_opt,tt_call-070c5922037feb53.tt_call.1e5b3185340b9b2b-cgu.0.rcgu.o,.ARM.attributes,0x00000032,50
ex2_opt,rustc_std_workspace_core-8fced922c7911d7c.rustc_std_workspace_core.967e01a932a54723-cgu.0.rcgu.o,.text,0x00000000,0
ex2_opt,rustc_std_workspace_core-8fced922c7911d7c.rustc_std_workspace_core.967e01a932a54723-cgu.0.rcgu.o,.llvmbc,0x000008c8,2248
ex2_opt,rustc_std_workspace_core-8fced922c7911d7c.rustc_std_workspace_core.967e01a932a54723-cgu.0.rcgu.o,.llvmcmd,0x00000000,0
ex2_opt,rustc_std_workspace_core-8fced922c7911d7c.rustc_std_workspace_core.967e01a932a54723-cgu.0.rcgu.o,.comment,0x00000035,53
ex2_opt,rustc_std_workspace_core-8fced922c7911d7c.rustc_std_workspace_core.967e01a932a54723-cgu.0.rcgu.o,.note.GNU-stack,0x00000000,0
ex2_opt,rustc_std_workspace_core-8fced922c7911d7c.rustc_std_workspace_core.967e01a932a54723-cgu.0.rcgu.o,.ARM.attributes,0x00000032,50
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.text,0x00000000,0
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.llvmbc,0x00146cc0,1338560
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.llvmcmd,0x00000000,0
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.text._ZN4core3num7dec2flt11decimal_seq10DecimalSeq4trim17h5efee5ea5ccf409eE,0x00000058,88
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.ARM.exidx.text._ZN4core3num7dec2flt11decimal_seq10DecimalSeq4trim17h5efee5ea5ccf409eE,0x00000008,8
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.text._ZN4core3num7dec2flt11decimal_seq10DecimalSeq5round17h25fcaa510171f10cE,0x000000f0,240
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.ARM.exidx.text._ZN4core3num7dec2flt11decimal_seq10DecimalSeq5round17h25fcaa510171f10cE,0x00000008,8
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.text._ZN4core3num7dec2flt11decimal_seq10DecimalSeq10left_shift17hc6cf7434fa18fb28E,0x00000310,784
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.ARM.exidx.text._ZN4core3num7dec2flt11decimal_seq10DecimalSeq10left_shift17hc6cf7434fa18fb28E,0x00000008,8
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.text._ZN4core3num7dec2flt11decimal_seq10DecimalSeq11right_shift17hb4403252d794ad85E,0x000002c8,712
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.ARM.exidx.text._ZN4core3num7dec2flt11decimal_seq10DecimalSeq11right_shift17hb4403252d794ad85E,0x00000008,8
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.text._ZN4core3num7dec2flt11decimal_seq17parse_decimal_seq17h720ae35c33f1ca0cE,0x000004a0,1184
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.ARM.exidx.text._ZN4core3num7dec2flt11decimal_seq17parse_decimal_seq17h720ae35c33f1ca0cE,0x00000008,8
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.text._ZN59_$LT$f32$u20$as$u20$core..num..dec2flt..float..RawFloat$GT$15pow10_fast_path17h6e48b725f9e4ea17E,0x0000001c,28
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.ARM.exidx.text._ZN59_$LT$f32$u20$as$u20$core..num..dec2flt..float..RawFloat$GT$15pow10_fast_path17h6e48b725f9e4ea17E,0x00000008,8
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.text._ZN59_$LT$f64$u20$as$u20$core..num..dec2flt..float..RawFloat$GT$15pow10_fast_path17h11f46422e910817bE,0x00000020,32
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.ARM.exidx.text._ZN59_$LT$f64$u20$as$u20$core..num..dec2flt..float..RawFloat$GT$15pow10_fast_path17h11f46422e910817bE,0x00000008,8
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.text._ZN4core3num7dec2flt6lemire13compute_float17h16a9ae03feeaa31dE,0x0000028c,652
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.ARM.exidx.text._ZN4core3num7dec2flt6lemire13compute_float17h16a9ae03feeaa31dE,0x00000008,8
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.text._ZN4core3num7dec2flt6lemire13compute_float17h6afe090d7f4e8ea6E,0x00000314,788
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.ARM.exidx.text._ZN4core3num7dec2flt6lemire13compute_float17h6afe090d7f4e8ea6E,0x00000008,8
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.text._ZN4core3num7dec2flt6lemire13compute_float17ha99c48ca86bcebfaE,0x00000320,800
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.ARM.exidx.text._ZN4core3num7dec2flt6lemire13compute_float17ha99c48ca86bcebfaE,0x00000008,8
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.text._ZN4core3num7dec2flt6lemire22compute_product_approx17h46540bfe977aa735E,0x000000fc,252
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.ARM.exidx.text._ZN4core3num7dec2flt6lemire22compute_product_approx17h46540bfe977aa735E,0x00000008,8
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.text._ZN4core3num7dec2flt5parse12parse_number17hac599539be123f0aE,0x00000680,1664
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.ARM.exidx.text._ZN4core3num7dec2flt5parse12parse_number17hac599539be123f0aE,0x00000008,8
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.text._ZN74_$LT$core..num..dec2flt..ParseFloatError$u20$as$u20$core..fmt..Display$GT$3fmt17he75ae9ab1989a457E,0x00000048,72
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.ARM.exidx.text._ZN74_$LT$core..num..dec2flt..ParseFloatError$u20$as$u20$core..fmt..Display$GT$3fmt17he75ae9ab1989a457E,0x00000008,8
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.text._ZN4core3num9diy_float2Fp3mul17h224020beff8dcf6eE,0x00000058,88
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.ARM.exidx.text._ZN4core3num9diy_float2Fp3mul17h224020beff8dcf6eE,0x00000008,8
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.text._ZN4core3num9diy_float2Fp9normalize17h769495316c3164f0E,0x0000004c,76
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.ARM.exidx.text._ZN4core3num9diy_float2Fp9normalize17h769495316c3164f0E,0x00000008,8
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.text._ZN4core3num9diy_float2Fp12normalize_to17h65a8e137fe2a9b34E,0x000000c8,200
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.ARM.exidx.text._ZN4core3num9diy_float2Fp12normalize_to17h65a8e137fe2a9b34E,0x00000008,8
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.text._ZN4core3num7flt2dec9estimator23estimate_scaling_factor17h5aed770e3586ed17E,0x00000040,64
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.ARM.exidx.text._ZN4core3num7flt2dec9estimator23estimate_scaling_factor17h5aed770e3586ed17E,0x00000008,8
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.text._ZN4core3num7flt2dec8strategy6dragon9mul_pow1017h8de41a198f06ceffE,0x00000268,616
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.ARM.exidx.text._ZN4core3num7flt2dec8strategy6dragon9mul_pow1017h8de41a198f06ceffE,0x00000008,8
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.text._ZN4core3num7flt2dec8strategy6dragon15format_shortest17hb5e0ae7b6971114eE,0x00000d24,3364
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.ARM.exidx.text._ZN4core3num7flt2dec8strategy6dragon15format_shortest17hb5e0ae7b6971114eE,0x00000008,8
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.text._ZN4core3num7flt2dec8strategy6dragon12format_exact17h413b0182ae77793eE,0x00000b6c,2924
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.ARM.exidx.text._ZN4core3num7flt2dec8strategy6dragon12format_exact17h413b0182ae77793eE,0x00000008,8
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.text._ZN4core3num7flt2dec8strategy5grisu12cached_power17h40510fc142d30e5bE,0x00000070,112
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.ARM.exidx.text._ZN4core3num7flt2dec8strategy5grisu12cached_power17h40510fc142d30e5bE,0x00000008,8
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.text._ZN4core3num7flt2dec8strategy5grisu19format_shortest_opt17ha7dc55675409a111E,0x000009e4,2532
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.ARM.exidx.text._ZN4core3num7flt2dec8strategy5grisu19format_shortest_opt17ha7dc55675409a111E,0x00000008,8
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.text._ZN4core3num7flt2dec8strategy5grisu15format_shortest17hcc7bcdc55f306e7cE,0x0000005c,92
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.ARM.exidx.text._ZN4core3num7flt2dec8strategy5grisu15format_shortest17hcc7bcdc55f306e7cE,0x00000008,8
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.text._ZN4core3num7flt2dec8strategy5grisu16format_exact_opt17h10c7733a2f424f87E,0x00000580,1408
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.ARM.exidx.text._ZN4core3num7flt2dec8strategy5grisu16format_exact_opt17h10c7733a2f424f87E,0x00000008,8
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.text._ZN4core3num7flt2dec8strategy5grisu16format_exact_opt14possibly_round17h324fa6da31e0b7a0E,0x00000234,564
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.ARM.exidx.text._ZN4core3num7flt2dec8strategy5grisu16format_exact_opt14possibly_round17h324fa6da31e0b7a0E,0x00000008,8
ex2_opt,core-d049573bc16596f9.core.5587a85061e7188a-cgu.0.rcgu.o,.text._ZN4core3num7flt2dec8strategy5grisu12format_exact17h78d277690b9100bfE,0x0000006c,108
